transaction_id,account_id,time,amount,type
6e42dc0-3239-4bfe-806e-79d3a0ffa74,24b63f3-af11-4da4-9fc6-a37c3782d0d,022-11-07T01:03:55,-857.37,Check
e5a504f-252a-41b8-8c1b-4675a95a2ac,b8d0d4e-b536-402a-be34-f9ba7c3afd0,023-07-14T02:07:27,-902.37,Wire Transfer
75a4b94-40f1-4099-9157-a135a39f5dd,93eb453-0511-4d0d-839b-ebacaed7b30,023-02-10T20:40:08,-920.76,ATM
f546b5f-84ac-4898-baeb-a2448a386bd,93eb453-0511-4d0d-839b-ebacaed7b30,022-11-09T04:16:52,-677.63,ATM
1161e21-634f-4ff5-91a4-a36c8a89eb2,93eb453-0511-4d0d-839b-ebacaed7b30,023-01-15T23:33:17,-192.87,Debit
79bf502-b904-4583-b2d2-3657a2d6d3e,93eb453-0511-4d0d-839b-ebacaed7b30,023-01-28T04:39:41,-733.68,ATM
f44e92c-9365-4df8-a26b-95588f15585,93eb453-0511-4d0d-839b-ebacaed7b30,023-09-28T21:35:47,-615.26,ATM
2a28e1b-e8e5-429c-a7ea-b017888a202,93eb453-0511-4d0d-839b-ebacaed7b30,023-06-23T11:20:05,-566.81,ATM
38f2c6f-0214-48f4-8852-57b202c1349,f7cf182-15d5-43ae-a021-f36c4ee43d3,023-06-10T06:23:18,708.5,Check
16e531d-d486-4f66-ad47-7ddc1e3303f,f7cf182-15d5-43ae-a021-f36c4ee43d3,023-06-19T23:22:10,613.92,Debit
5899f36-5bed-48cf-9d4e-b490c8b9f25,f7cf182-15d5-43ae-a021-f36c4ee43d3,022-10-18T06:34:18,-475.4,ATM
f2e50b1-cc8a-4777-b2d7-62e8415c1b3,f7cf182-15d5-43ae-a021-f36c4ee43d3,022-10-15T02:41:19,315.88,ATM
5572a34-73d9-481c-96c7-9b05f65429b,f7cf182-15d5-43ae-a021-f36c4ee43d3,022-12-03T00:26:06,-766.51,Debit
9a75558-4747-43be-a747-8116ba80815,f7cf182-15d5-43ae-a021-f36c4ee43d3,022-12-20T20:44:40,186.88,Debit
9ae73a6-5dfb-4016-be06-f9af586c581,f7cf182-15d5-43ae-a021-f36c4ee43d3,022-12-06T07:33:42,-19.58,ATM
45dcdf2-1e83-4567-ac81-c0669df8a96,f7cf182-15d5-43ae-a021-f36c4ee43d3,023-09-10T18:37:47,-753.1,Debit
22be23e-b92b-4fac-bca1-06d27d836b7,f7cf182-15d5-43ae-a021-f36c4ee43d3,023-07-31T02:01:26,351.01,Debit
cdca0b0-7830-4e42-8d7c-6b91a18e5ef,f7cf182-15d5-43ae-a021-f36c4ee43d3,022-12-19T04:18:17,-580.17,Wire Transfer
505ddf4-107d-40d7-8703-b065fbae541,6547fea-8198-4fdd-9637-fd090d07779,023-04-07T02:47:34,-87.81,ATM
6a4529b-8386-497b-84e0-e84c5ee47f0,6547fea-8198-4fdd-9637-fd090d07779,023-08-20T06:11:12,403.9,Debit
66f2f13-2607-42a4-9105-90e5282f38b,6547fea-8198-4fdd-9637-fd090d07779,023-09-05T23:59:42,679.96,Check
2cf18fc-c016-4525-8ef6-d941ac56848,6547fea-8198-4fdd-9637-fd090d07779,023-04-03T20:07:44,603.5,Debit
f4fa991-100d-43b2-b698-b1a0f5f0718,6547fea-8198-4fdd-9637-fd090d07779,023-09-24T10:54:32,-95.54,Check
eed6b3a-067b-4cfd-8bd8-55418e8bcc7,6547fea-8198-4fdd-9637-fd090d07779,023-10-06T14:03:13,157.49,ATM
3137b29-ff0e-46e9-a396-c5d8eab23f2,6547fea-8198-4fdd-9637-fd090d07779,023-05-14T17:37:16,-739.63,Debit
66b7b5e-e4d7-442a-bcb2-323a776a9ea,6547fea-8198-4fdd-9637-fd090d07779,023-07-14T08:37:23,787.88,Debit
4a4ca8f-016e-4783-84bc-143afc1920f,b912c86-5e8c-4757-b35a-8ba0dc0e23d,023-07-05T19:37:27,-374.73,ATM
78a5d30-8423-4115-9fd1-e58ea2c045c,b912c86-5e8c-4757-b35a-8ba0dc0e23d,023-08-13T04:03:34,903.44,Debit
2c7e302-d337-4d75-9444-e57eb0c4681,b912c86-5e8c-4757-b35a-8ba0dc0e23d,023-08-05T04:27:07,804.46,ATM
752aa24-abe1-43f0-b520-d51a444016e,b912c86-5e8c-4757-b35a-8ba0dc0e23d,023-05-07T06:15:55,132.36,ATM
27c4541-16d0-4951-835e-d1dc8415dfc,b912c86-5e8c-4757-b35a-8ba0dc0e23d,023-09-30T03:35:28,252.94,Debit
d12f114-c0fa-47d5-9d7f-b8fa25f0534,b912c86-5e8c-4757-b35a-8ba0dc0e23d,023-01-15T03:39:06,699.2,Debit
1eb618e-89da-46fa-9f96-78ca3b78e5f,b912c86-5e8c-4757-b35a-8ba0dc0e23d,023-08-09T02:43:13,-461.45,Check
02cb88e-41be-4910-9b33-8aad3465f6b,b912c86-5e8c-4757-b35a-8ba0dc0e23d,022-10-20T03:28:09,-182.16,ATM
7ce2a05-5450-4871-8146-ea5da1c04ab,b912c86-5e8c-4757-b35a-8ba0dc0e23d,023-05-22T00:54:10,-277.16,ATM
2e596ce-438b-4a20-82ee-b756f7d747c,b912c86-5e8c-4757-b35a-8ba0dc0e23d,023-06-26T19:45:58,-179.42,Debit
ef6de37-0653-4e66-aa03-e3a1fd611df,418f2ee-4644-4ad9-a364-c9a836289f9,023-05-18T20:05:37,-736.43,Debit
8e61a4e-32f2-4564-a20f-0e2f6c6e555,418f2ee-4644-4ad9-a364-c9a836289f9,023-07-27T15:46:19,386.71,ATM
d77bf01-c3ae-4bc1-81c7-8c89ac723a4,418f2ee-4644-4ad9-a364-c9a836289f9,023-06-18T08:31:55,420.57,Debit
851ea03-01a4-404a-bf26-932d214e064,418f2ee-4644-4ad9-a364-c9a836289f9,023-04-04T01:59:24,-726.45,ATM
e567d5f-ac4d-4fc5-a687-e7b3e1af635,418f2ee-4644-4ad9-a364-c9a836289f9,023-08-25T03:18:01,660.32,ATM
17a5ed2-8e71-46a6-b581-d1ee00e7c8a,418f2ee-4644-4ad9-a364-c9a836289f9,023-09-26T02:24:00,-68.58,Debit
f615dcc-e872-4df2-ab6e-bf8f7ed0273,418f2ee-4644-4ad9-a364-c9a836289f9,023-04-20T11:12:42,475.53,ATM
fc17587-f47a-4b06-9739-28f44561af8,418f2ee-4644-4ad9-a364-c9a836289f9,023-01-15T03:39:06,659.26,Wire Transfer
c7f33c8-2a2e-4849-b01f-156890fe016,418f2ee-4644-4ad9-a364-c9a836289f9,023-10-02T20:47:16,775.69,Check
51bccc0-527b-401b-8188-e17081f0d20,418f2ee-4644-4ad9-a364-c9a836289f9,023-06-30T19:28:33,548.45,ATM
7049871-d7f1-4c2b-8c45-edd1715f7dd,7daa6f6-ba28-45bb-b8f2-a8ade35b4f1,023-04-15T03:32:15,121.54,Wire Transfer
5572a34-73d9-481c-96c7-9b05f65429b,7daa6f6-ba28-45bb-b8f2-a8ade35b4f1,023-06-22T14:44:57,221.96,ATM
095c9c0-8766-4b0d-9161-6c3c164544e,7daa6f6-ba28-45bb-b8f2-a8ade35b4f1,023-02-06T17:26:25,591.4,Check
3affd4c-88f6-49b1-88d6-fc9703b4402,d74ee24-2b4d-4e91-b52f-d49648344f8,023-05-15T11:36:37,-856.38,Debit
77d69f5-707a-4506-8340-7ef12563208,d74ee24-2b4d-4e91-b52f-d49648344f8,022-12-28T07:14:56,767.26,Check
f13c8c4-3047-4023-88c1-78ff0048407,e31eac9-d75f-484e-8fbe-062676835fb,023-05-27T07:31:11,227.05,Debit
56be41f-0e2f-4fcb-888e-7bb2b9d0888,e31eac9-d75f-484e-8fbe-062676835fb,023-02-18T01:32:41,-888.22,ATM
b3c1a34-571c-4400-ae3c-c5de044a468,e31eac9-d75f-484e-8fbe-062676835fb,023-06-10T03:53:09,997.64,Debit
6aa43a1-2aef-4d8a-8f59-23503fa88ad,ea060ce-2326-433d-a132-ea65cf24de3,023-07-24T20:38:37,83.37,Check
27e4bf6-25de-4bd7-9268-b5febddab31,ea060ce-2326-433d-a132-ea65cf24de3,023-01-10T09:14:31,-724.19,Debit
acda365-780c-47e2-843e-a01fab49abd,87e9e31-1020-48c4-9402-23aa6809c47,023-10-02T20:47:16,488.78,ATM
1f39b9f-e92e-465f-a170-28cc93a6e95,309c0f3-9d91-4940-91cb-9de9f6b4fb8,023-10-04T15:29:30,465.62,ATM
087034a-e513-4983-9511-86e9532f674,309c0f3-9d91-4940-91cb-9de9f6b4fb8,023-03-07T20:28:58,-578.7,ATM
a261601-fe97-40f8-840d-dfb201dd4c9,309c0f3-9d91-4940-91cb-9de9f6b4fb8,023-03-14T21:38:02,316.03,ATM
bd47674-a1b1-4378-892f-9211a924c7e,309c0f3-9d91-4940-91cb-9de9f6b4fb8,023-06-14T07:41:45,-494.46,Debit
d6961d3-65c8-45bd-b052-68310373b6c,e2385d7-4431-4711-adf9-ba756ef11e6,023-01-01T16:35:55,-709.12,ATM
02763b9-4e53-4724-bca4-8291fcf3391,e2385d7-4431-4711-adf9-ba756ef11e6,023-06-16T03:16:10,295.66,ATM
045798a-4340-4e32-a25a-2572701f96d,e2385d7-4431-4711-adf9-ba756ef11e6,022-11-08T08:21:35,-525.7,Debit
7dc7dfe-4adc-4617-9f15-91c65e4592f,e2385d7-4431-4711-adf9-ba756ef11e6,023-03-12T18:10:06,417.64,Wire Transfer
8bb9dc7-c1ae-4a1b-a5c5-125bb4ea08b,6f6d878-b850-46fd-b3bc-e2bf75df483,023-01-19T17:55:44,321.01,Check
ae830c3-86e6-4dd0-9062-0735621145d,6f6d878-b850-46fd-b3bc-e2bf75df483,023-02-24T16:16:48,-495.14,Debit
93d9ea2-7a77-4028-8872-1b1a2777ef5,4696088-f7c5-4cc5-a5aa-0dfedde7eda,023-07-12T01:13:00,502.27,Debit
13a8d51-9eac-40a6-89dc-2668b202084,4696088-f7c5-4cc5-a5aa-0dfedde7eda,023-02-08T16:36:32,-66.21,Wire Transfer
2c0da25-ce3d-43f7-a5f7-4fd5e1959e2,4696088-f7c5-4cc5-a5aa-0dfedde7eda,023-08-17T10:32:13,136.39,Check
39dc276-7ad9-4314-8f9e-e6b91a05d36,4696088-f7c5-4cc5-a5aa-0dfedde7eda,023-08-27T11:30:54,-202.37,Debit
9697d79-adab-4623-a045-d7b67bf48b3,ef26072-8474-4313-8274-12063e948de,023-06-09T15:49:59,95.65,ATM
6ac97b0-dced-4cde-b745-f6b6e9dcf9d,ef26072-8474-4313-8274-12063e948de,023-10-05T16:52:03,551.64,ATM
b27426c-6dda-4a13-9e20-dc7d7362909,ef26072-8474-4313-8274-12063e948de,023-03-10T20:10:19,160.98,Debit
fe67b67-eb2b-4394-b31b-072daf8610d,ef26072-8474-4313-8274-12063e948de,023-10-05T19:20:05,241.35,Debit
07eca7e-5852-4cbd-82e8-8fc4519b18b,ef26072-8474-4313-8274-12063e948de,023-02-22T18:16:44,423.69,ATM
127c90d-9bf6-4a3b-9b26-4b5914cc054,ef26072-8474-4313-8274-12063e948de,023-04-28T08:05:28,-199.57,Debit
f548afa-df9d-453a-a265-9ee8847a517,ef26072-8474-4313-8274-12063e948de,023-08-14T04:50:24,780.64,Wire Transfer
f6cdc6a-6b3a-4852-8370-3c1d895eeac,ef26072-8474-4313-8274-12063e948de,023-07-08T08:30:44,-73.78,Debit
0dcf7fb-5ac7-4417-920c-ade60eed451,ef26072-8474-4313-8274-12063e948de,023-08-28T08:25:38,-414.69,Debit
50c839f-9358-4a1d-80f8-0f1b5ddb9b5,d5f9485-08eb-4e57-97c6-045f3ece714,023-07-09T08:43:21,-982.76,Check
ca1d518-e9f7-4693-9501-87386fc6491,d5f9485-08eb-4e57-97c6-045f3ece714,023-05-25T13:03:34,863.53,ATM
2006f4c-d310-4dd5-a93f-5bf080b475f,d5f9485-08eb-4e57-97c6-045f3ece714,022-10-25T20:06:53,520.37,Check
be4ee75-8447-41a2-bfdb-9a32dca0610,d5f9485-08eb-4e57-97c6-045f3ece714,023-04-24T13:47:14,204.5,Debit
c2834dc-6c15-4dc0-b4a7-ccbc6aca626,f57706a-18eb-4e1d-95ce-9e89be3e64e,023-09-14T00:09:18,517.51,ATM
16b0bd5-15d3-49c8-87da-9560632c483,f57706a-18eb-4e1d-95ce-9e89be3e64e,023-08-07T22:33:15,-651.95,ATM
d0e6ac2-1229-4ca5-9826-9e3668c55ba,f57706a-18eb-4e1d-95ce-9e89be3e64e,023-01-11T07:40:12,-520.97,ATM
b0d72dc-f38b-4b6e-8f6a-394386c62a0,f57706a-18eb-4e1d-95ce-9e89be3e64e,022-12-03T04:30:01,-999.95,Check
cd894fc-2f72-41b7-85b4-76226c74fcf,f57706a-18eb-4e1d-95ce-9e89be3e64e,023-07-25T16:20:50,774.4,Debit
4a4ca8f-016e-4783-84bc-143afc1920f,f57706a-18eb-4e1d-95ce-9e89be3e64e,023-04-30T11:43:08,-263.08,Debit
54e458a-f9f4-48d7-abac-8de44ac36f6,bee1604-68cb-448f-a269-ef2d52a9b30,022-11-04T04:08:27,130.67,Debit
b3c1a34-571c-4400-ae3c-c5de044a468,bee1604-68cb-448f-a269-ef2d52a9b30,022-12-28T20:22:04,-397.92,Debit
dcfebdf-e414-48e5-b810-b9b7861dc3e,bee1604-68cb-448f-a269-ef2d52a9b30,023-04-03T20:07:44,-111.92,Debit
16fe1f2-df8d-485a-9105-64eac2f863e,bee1604-68cb-448f-a269-ef2d52a9b30,022-10-21T13:33:31,-939.16,Wire Transfer
e909f6c-a37e-401a-937b-22143db397c,bee1604-68cb-448f-a269-ef2d52a9b30,023-09-13T11:37:45,867.73,Debit
9c876f4-0b9d-4484-bd34-fb687fadd8f,8b26423-801c-4e07-9d90-ed5772440db,023-04-05T16:16:34,967.82,ATM
a08e282-8a79-4a93-b827-df4d1843729,8b26423-801c-4e07-9d90-ed5772440db,023-08-05T02:07:01,-180.45,ATM
e17bdb1-58a5-4e09-a047-3f10933a714,8b26423-801c-4e07-9d90-ed5772440db,023-01-17T06:51:31,864.33,Check
a740a2e-7ce3-4df4-b85b-11b4adaad50,8b26423-801c-4e07-9d90-ed5772440db,023-05-12T07:43:33,-173.09,ATM
283e143-af32-4778-bc9b-0d5e854c59d,8b26423-801c-4e07-9d90-ed5772440db,023-04-07T02:15:47,-367.98,Debit
5d8d1cc-f804-4d46-82e4-08b079c80ce,8b26423-801c-4e07-9d90-ed5772440db,022-10-22T15:04:56,-743.7,Wire Transfer
3b8b3cc-4b53-46c3-a8d0-a1230738186,8b26423-801c-4e07-9d90-ed5772440db,023-08-20T03:24:10,10.58,Debit
7a22eb4-8344-41e2-b7bb-5fef20b844f,8b26423-801c-4e07-9d90-ed5772440db,022-10-26T15:58:20,-574.84,Debit
558ada9-d8d9-4658-9eeb-20bc44da674,8b26423-801c-4e07-9d90-ed5772440db,023-06-10T00:10:03,-324.05,Check
0c929ce-02c7-4fe2-87f2-90b359f2359,8b26423-801c-4e07-9d90-ed5772440db,023-04-07T02:15:47,-891.52,Check
6db14ae-135a-444b-a9dc-d5700fdabdc,d5f9485-08eb-4e57-97c6-045f3ece714,023-04-19T04:16:07,8.22,Debit
0fb176c-c97b-441d-be98-d51f8c368a3,d5f9485-08eb-4e57-97c6-045f3ece714,023-01-06T13:43:11,-453.01,Check
375dfbd-d5dd-426b-b5fa-694586e4e40,d5f9485-08eb-4e57-97c6-045f3ece714,023-05-08T13:27:57,189.77,Check
0f64c8d-8683-4dc1-ae81-6d79801d208,d5f9485-08eb-4e57-97c6-045f3ece714,023-08-31T11:00:30,-570.79,ATM
8ce4294-8923-46ff-9838-a9ac321189a,d5f9485-08eb-4e57-97c6-045f3ece714,022-11-12T08:15:26,-878.3,ATM
f7a22b1-90ef-400f-80bd-d53eec724d7,d5f9485-08eb-4e57-97c6-045f3ece714,022-12-22T08:30:42,698.02,Wire Transfer
97a083c-4d8e-472d-a76c-eefcf611dbd,d5f9485-08eb-4e57-97c6-045f3ece714,023-02-27T00:35:11,151.51,Wire Transfer
c8f8905-58b9-4c65-a4c9-9e2fcef1acd,d5f9485-08eb-4e57-97c6-045f3ece714,023-06-23T11:20:05,691.4,Debit
5d9b02a-eff6-45e9-be59-dde34354921,d5f9485-08eb-4e57-97c6-045f3ece714,022-12-25T01:45:45,-582.89,Check
4dd3524-c1fb-4a57-8b1a-e2c29c7527b,d5f9485-08eb-4e57-97c6-045f3ece714,023-07-25T21:10:46,40.54,Debit
4b9a34e-2dfa-4519-b050-416bdc80ea0,df6c0e6-4a5a-499c-891f-65319e5cc76,023-09-25T00:51:46,767.75,Debit
030c9dd-01a9-4b92-81af-74aec4e7fae,df6c0e6-4a5a-499c-891f-65319e5cc76,023-06-27T07:50:55,304.17,Debit
213c2ac-27bd-4074-be4b-95ed1cca8e5,df6c0e6-4a5a-499c-891f-65319e5cc76,023-10-02T21:59:17,-459.32,Debit
1a979f4-eaac-4161-b321-4d93b3cb937,df6c0e6-4a5a-499c-891f-65319e5cc76,023-08-03T23:57:03,-600.94,ATM
9c21d91-f72f-4765-b0ac-a35fb4db9f8,df6c0e6-4a5a-499c-891f-65319e5cc76,023-02-18T19:37:45,-401.79,Debit
2ce2c2c-7797-4da8-a960-8fe462f61c7,df6c0e6-4a5a-499c-891f-65319e5cc76,023-05-14T02:14:42,-118.97,Debit
39c8a93-dba9-45d3-87f6-ceb500a21f7,82b79aa-428e-402e-b307-9515cd5cbc6,023-01-18T07:52:23,-197.95,Debit
a2633d2-93b8-41b2-b923-02c36825151,82b79aa-428e-402e-b307-9515cd5cbc6,023-03-11T15:35:26,573.53,Check
a00d207-1816-439a-8ae1-58df88b9f1f,82b79aa-428e-402e-b307-9515cd5cbc6,023-07-25T10:28:49,744.36,ATM
f8b3980-c8e2-4e39-a738-59de9e8a371,82b79aa-428e-402e-b307-9515cd5cbc6,022-12-01T04:34:46,-641.69,Wire Transfer
3299968-18ba-4c1c-9d06-f1a9abe96b6,82b79aa-428e-402e-b307-9515cd5cbc6,023-03-07T20:28:58,-761.77,Check
1d34bb9-5dba-4ab4-bbae-6b11793e458,82b79aa-428e-402e-b307-9515cd5cbc6,023-04-12T22:53:44,-672.25,ATM
54b5acf-1684-4b86-8ca7-eb2b62acd96,4889a33-e72b-41e4-80bb-b11c594413b,023-02-18T19:37:45,-458.01,ATM
586c25f-3663-4b9d-b514-d57c8a0de05,4889a33-e72b-41e4-80bb-b11c594413b,023-03-15T02:25:11,-360.1,Debit
213c2ac-27bd-4074-be4b-95ed1cca8e5,4889a33-e72b-41e4-80bb-b11c594413b,023-04-29T03:34:20,-224.26,Wire Transfer
fe67b67-eb2b-4394-b31b-072daf8610d,4889a33-e72b-41e4-80bb-b11c594413b,023-01-27T18:44:15,-536.75,Debit
4e0f3ce-dfd4-43b5-9e41-53cbe179a0d,4889a33-e72b-41e4-80bb-b11c594413b,022-11-20T22:21:41,-114.4,Check
e961b7e-7f07-4360-a585-22d5e18cd63,4889a33-e72b-41e4-80bb-b11c594413b,023-06-25T03:44:03,-238.64,Wire Transfer
dcfebdf-e414-48e5-b810-b9b7861dc3e,4889a33-e72b-41e4-80bb-b11c594413b,023-01-25T15:12:05,855.49,Wire Transfer
7a5e9f7-5fdb-42d1-a76a-3d9544b6289,4889a33-e72b-41e4-80bb-b11c594413b,023-05-16T16:24:15,-334.72,ATM
0c9410a-9469-4427-b583-be58450e5ef,4889a33-e72b-41e4-80bb-b11c594413b,023-04-05T02:41:44,387.12,ATM
eb12a1a-5b46-434a-b644-3e32886e54e,69f8b7b-3adb-44d7-ab86-a77b98c8c67,022-10-31T04:27:56,-172.09,ATM
114d617-fc6c-4377-86d9-4c6623ecd1a,69f8b7b-3adb-44d7-ab86-a77b98c8c67,023-02-17T18:17:44,-276.61,Wire Transfer
5e50fb3-0a25-4997-bdcb-35b34ceec04,69f8b7b-3adb-44d7-ab86-a77b98c8c67,023-01-25T00:40:18,-985.99,Debit
0c4f7fb-8613-4c41-9626-7f8185a572c,69f8b7b-3adb-44d7-ab86-a77b98c8c67,023-08-14T11:16:14,903.94,ATM
912969b-8232-4c27-9e8d-0e5b12a8755,69f8b7b-3adb-44d7-ab86-a77b98c8c67,022-11-28T12:58:30,-206.2,Debit
4747082-751f-439e-be23-4b283ca48d2,69f8b7b-3adb-44d7-ab86-a77b98c8c67,022-10-23T01:41:53,62.06,ATM
42e79ac-a37b-4058-b792-d6ce640c45e,69f8b7b-3adb-44d7-ab86-a77b98c8c67,022-12-26T04:13:45,683.56,ATM
cf4d0c8-80b3-45df-abdc-8c30cad270a,69f8b7b-3adb-44d7-ab86-a77b98c8c67,023-08-18T05:47:36,710.0,Check
d398f8b-1846-43a8-bf92-056cf75674e,69f8b7b-3adb-44d7-ab86-a77b98c8c67,023-08-09T12:50:03,-236.25,Wire Transfer
5bfc523-879d-4e69-a347-0d70496362f,4889a33-e72b-41e4-80bb-b11c594413b,023-06-25T03:44:03,472.22,Check
003ca1b-da45-4a5e-8ba1-ebe5f72d3f1,5ddb048-e104-46e3-977e-40f6cd6f6eb,023-08-10T09:43:38,503.29,ATM
dca70b2-a1be-4742-ab5c-b9b0eab5f5b,5ddb048-e104-46e3-977e-40f6cd6f6eb,023-01-28T12:15:54,764.58,Debit
22b1597-c8bf-445a-b87c-dfb71b02fce,dcccf2a-3215-4910-8150-f81cad900fa,023-06-23T04:58:15,435.36,Debit
cd9a22e-476e-4ac4-9f92-eb909a54402,dcccf2a-3215-4910-8150-f81cad900fa,023-08-17T04:19:30,96.41,Check
40b6003-dfe5-41c7-8d6a-593d6c2cb31,dcccf2a-3215-4910-8150-f81cad900fa,023-06-14T14:15:08,-778.71,ATM
0ad94fb-b472-40ff-a657-9dc4cdc2240,dcccf2a-3215-4910-8150-f81cad900fa,022-11-20T05:28:23,-879.49,Debit
0c929ce-02c7-4fe2-87f2-90b359f2359,dcccf2a-3215-4910-8150-f81cad900fa,023-04-25T04:53:46,-864.03,Debit
a0ddd8d-ef22-414f-b6f9-4f7cccbae6a,dcccf2a-3215-4910-8150-f81cad900fa,022-12-09T16:38:11,45.86,ATM
385bbf2-34f0-4dfb-b7da-dedd31f8531,dcccf2a-3215-4910-8150-f81cad900fa,022-10-18T06:34:18,889.22,ATM
a3fc1d0-2320-429d-95f0-a44933a57b7,dcccf2a-3215-4910-8150-f81cad900fa,023-01-17T06:31:30,837.53,Check
55f9ff2-7f0d-45c0-92b2-7498e129f47,dcccf2a-3215-4910-8150-f81cad900fa,023-08-07T05:24:59,227.87,Check
c0bfef0-073c-470d-b8d5-504e3751a4d,a9e3873-fdf7-4293-8893-5d09b3df0f0,023-03-07T20:28:58,606.5,Wire Transfer
e1323ef-33ec-4fa9-adec-342ec26328f,a9e3873-fdf7-4293-8893-5d09b3df0f0,023-02-22T18:23:56,667.18,Wire Transfer
70822fe-1afc-4adf-8f1c-136a0f3b1a9,a9e3873-fdf7-4293-8893-5d09b3df0f0,022-12-23T02:19:02,986.96,Debit
0e2a28b-cebd-4748-b4a9-68753a5d1a4,a9e3873-fdf7-4293-8893-5d09b3df0f0,023-09-17T12:15:27,197.6,Check
32d7eef-e688-4c7a-97b2-98e8a086119,a9e3873-fdf7-4293-8893-5d09b3df0f0,023-01-29T06:56:33,656.23,Wire Transfer
ff2be54-1e61-44a6-be90-7b81a81f3ca,a9e3873-fdf7-4293-8893-5d09b3df0f0,023-06-06T23:06:47,-395.16,ATM
ab04fab-2fa1-4914-b9ec-bf06b6d3a55,a9e3873-fdf7-4293-8893-5d09b3df0f0,023-01-05T04:42:47,-789.17,Wire Transfer
d1d24ce-e5c6-4401-82e6-cbb8fcfccc9,a9e3873-fdf7-4293-8893-5d09b3df0f0,023-04-07T01:18:17,-683.42,Check
484f9f5-3ee2-4afc-987c-994862301ad,a9e3873-fdf7-4293-8893-5d09b3df0f0,023-02-28T05:38:08,117.31,Debit
93d9ea2-7a77-4028-8872-1b1a2777ef5,a9e3873-fdf7-4293-8893-5d09b3df0f0,023-02-03T07:58:48,-517.17,ATM
db0ae39-f91b-47bd-ab5e-0f0a00b612d,e1cf626-00aa-4af7-ac80-e7375533361,022-12-30T08:30:03,784.4,ATM
f886dd0-d1a2-4a8a-9ab3-44a413ab0c0,e1cf626-00aa-4af7-ac80-e7375533361,022-12-13T08:47:44,-834.01,ATM
5f1bc78-67ef-4b5e-8ef2-253e3fe3564,e1cf626-00aa-4af7-ac80-e7375533361,023-08-09T12:50:03,-755.18,ATM
b7d5c0a-7035-4dc3-9efb-5fb0c03f583,e1cf626-00aa-4af7-ac80-e7375533361,022-11-18T15:56:53,-670.85,Wire Transfer
4257cb5-37e3-4d74-a635-81113e13587,e1cf626-00aa-4af7-ac80-e7375533361,023-03-22T06:06:12,129.32,Debit
ed4a07f-8d75-438b-8ca8-6c3f913bc59,e1cf626-00aa-4af7-ac80-e7375533361,023-02-22T01:53:59,431.28,Debit
5f1edca-3f24-43ef-a869-8015135261b,e1cf626-00aa-4af7-ac80-e7375533361,023-06-20T16:06:42,912.88,ATM
f4fa991-100d-43b2-b698-b1a0f5f0718,e1cf626-00aa-4af7-ac80-e7375533361,023-05-31T05:01:34,702.07,Debit
e30251d-8123-4c0f-8611-d8f3647538d,e1cf626-00aa-4af7-ac80-e7375533361,023-08-09T18:38:27,-197.02,ATM
9066f0e-8f92-4c4b-85e7-9d61c483f7f,d65beb4-503b-4bf7-a21a-fceeff3bd6f,023-10-01T14:01:34,970.77,Check
50a8f02-08a9-46db-b189-6d8ca308602,d65beb4-503b-4bf7-a21a-fceeff3bd6f,023-06-22T06:29:41,-361.22,ATM
db83774-88cb-4b72-9574-c08d2363a24,d65beb4-503b-4bf7-a21a-fceeff3bd6f,023-10-02T21:59:17,877.63,Debit
0c9410a-9469-4427-b583-be58450e5ef,d65beb4-503b-4bf7-a21a-fceeff3bd6f,023-08-03T01:15:38,-637.57,Wire Transfer
3aa5391-0c1a-442e-87c5-00645a441f2,d65beb4-503b-4bf7-a21a-fceeff3bd6f,023-07-24T17:44:40,73.44,ATM
a5439e8-17e1-40a8-8035-b597f74242f,d65beb4-503b-4bf7-a21a-fceeff3bd6f,023-07-19T04:29:41,-572.62,Wire Transfer
f3bb1e1-aead-4338-b106-b93abe5d7da,d65beb4-503b-4bf7-a21a-fceeff3bd6f,022-10-17T05:37:45,449.11,Debit
c4ef22c-e189-4c11-8b86-100e24afbbe,d65beb4-503b-4bf7-a21a-fceeff3bd6f,022-10-19T10:03:53,-868.87,Check
2b1dd18-6108-43b9-86b3-da8f7bfe837,d65beb4-503b-4bf7-a21a-fceeff3bd6f,023-05-12T07:43:33,424.64,Debit
6615078-89de-4e17-933e-e2ae95f3d73,993d54a-6bd1-43e7-b0ff-cdb7124485b,023-03-08T17:06:28,-209.63,Wire Transfer
6326cbb-bfab-45dc-829a-8e5441647e9,993d54a-6bd1-43e7-b0ff-cdb7124485b,023-01-13T13:14:16,89.42,ATM
2d71d96-f8f1-4400-add0-2068601ca58,993d54a-6bd1-43e7-b0ff-cdb7124485b,022-10-29T02:12:02,669.03,ATM
7746594-b8d6-47a7-b411-2b0fa408a7a,993d54a-6bd1-43e7-b0ff-cdb7124485b,023-08-04T02:13:14,-433.56,Debit
6475090-3e4d-4d98-b924-2936e67c571,993d54a-6bd1-43e7-b0ff-cdb7124485b,022-10-17T21:16:48,-470.6,Debit
7d286f0-94b7-478d-86a0-18ab906da00,993d54a-6bd1-43e7-b0ff-cdb7124485b,022-12-13T08:11:25,-934.92,ATM
d882089-cfc1-4170-b2c3-ea742934834,993d54a-6bd1-43e7-b0ff-cdb7124485b,023-05-11T04:59:34,-869.76,Debit
51ff708-ac1b-4dc0-a913-674fd364594,993d54a-6bd1-43e7-b0ff-cdb7124485b,023-04-14T04:03:22,701.93,ATM
